precio,aseos,dormitorios,superficie,plantas,codigo_postal
205000,3,1,1230,1,98003
665000,3,2,1620,1.5,98115
518000,4,2.75,2440,1,98133
465000,4,2.25,2100,2,98033
330000,3,2.5,3040,2,98092
449400,4,3,2490,2,98056
829000,3,2.75,2690,1,98053
450000,4,1.75,2190,1,98034
310000,3,1.75,1490,1,98059
615000,3,2.25,2530,2,98072
605000,3,2,2060,1,98103
437500,3,2.25,1970,2,98027
545000,3,1.75,1400,1.5,98117
770000,3,2.5,3680,1,98052
600000,5,2.25,3000,2,98052
560000,3,1,1440,2,98103
1920000,5,5.75,7730,2,98077
457000,3,1,1170,1.5,98117
585000,2,1,1770,1.5,98117
560000,3,2,1860,1,98027
345000,2,1,770,1,98116
550000,4,3.5,3820,2,98108
589950,4,2.5,3190,2,98038
327000,3,1.5,1320,1,98059
800000,2,2.25,1730,2,98070
150000,3,1,1010,1,98014
425000,2,2.5,1140,3,98107
350000,3,1,860,1,98034
273000,3,1.75,1540,2,98045
750000,4,2.25,2160,1,98040
240000,3,1.5,1450,1,98031
400000,3,1.75,1830,1,98023
230000,3,1.5,1630,1,98023
372000,4,2.5,2500,2,98031
459500,3,1.75,1470,1,98133
582000,3,2.5,2380,2,98056
465000,4,2.5,2170,1,98034
386000,3,2,2120,1,98058
546000,3,2.5,1530,2,98007
278000,3,1.75,2710,1,98001
540000,3,2.5,2860,2,98065
529000,4,1.75,2800,2,98065
554000,4,1,1120,1.5,98177
210000,3,1,1730,1,98001
225000,2,1,1010,1,98032
561600,4,2.5,2350,2,98074
300000,6,5.25,2860,2,98002
1650000,4,3.5,4285,2,98199
1017100,4,3.75,4060,2,98074
150000,3,1,1310,1,98001
400950,2,1.75,2320,1,98136
620000,4,2.25,2210,2,98074
449000,4,2.75,2090,1.5,98166
630000,4,2.5,2240,1,98115
336000,2,1,1180,1,98133
299950,4,1.75,1560,1,98092
352500,4,2,1970,1,98133
150000,2,1,840,1,98055
175000,2,1,840,1,98055
305000,3,2,1830,1,98023
2574000,4,3.75,4475,2,98033
607500,3,1.5,1800,1,98117
505000,2,1,1250,1,98117
280500,3,1.75,2440,1,98198
610000,3,2.5,2910,2,98058
381000,5,2.75,3060,2,98042
482000,5,2.25,2230,1,98077
379950,3,1,1270,1,98034
2500000,4,4.5,4300,2,98039
425000,3,2.25,1580,1,98053
580000,4,2.25,2570,2,98053
605000,2,1,860,1,98004
194000,1,1,820,1,98126
546200,4,2.25,2090,2,98074
1395000,4,3.5,3560,2,98040
315000,3,1.75,1860,1,98059
465000,3,1.5,900,1.5,98116
330000,2,1,1160,1,98010
795000,4,2.75,3100,2,98052
265000,4,2.25,2300,1,98058
1300000,4,2.5,3110,2,98117
126500,3,1,1130,1,98146
760000,4,2.5,2920,2,98052
540000,2,1.25,1230,2,98112
446000,5,2.75,2190,1,98028
170000,1,0.75,850,1,98019
379000,3,2.5,1500,1,98034
1400000,9,4,4620,2.5,98105
800000,4,2.75,3150,2,98075
260000,3,1,1300,1,98042
820000,5,2.5,3160,1,98040
449950,3,1.75,2070,1,98092
392000,3,2.25,1790,1,98034
465000,3,2.5,1650,2,98075
449950,4,2.5,2070,1,98052
520000,3,1.5,1580,1.5,98103
546800,4,2.25,2170,1,98008
825000,4,2.75,2220,1,98004
337000,3,1.75,1440,1,98155
333000,2,1,720,1,98117
380000,2,2,1120,2,98116
280000,3,2.5,1970,2,98003
202000,3,1.5,1420,1,98022
585000,4,2.5,2250,2,98075
435000,4,2,2630,1,98056
1200000,4,3.5,4740,2,98053
364000,2,2.25,1280,2,98144
300000,3,1,1260,1,98115
558000,2,1.75,1930,1,98053
199950,1,1.5,1048,1,98055
515000,3,2.25,1640,1,98006
590000,4,2.5,2380,2,98136
813500,4,2,2530,1,98005
725000,4,2.5,2700,2,98033
490000,3,2.25,2330,1.5,98074
277000,3,2.25,2160,2,98022
325000,4,1.5,1470,1,98010
649800,4,2.5,2280,2,98033
425000,3,1,1280,1.5,98122
460000,2,1,850,1,98117
750000,3,3.25,4610,2,98074
469000,5,2.5,2690,1,98177
566000,4,1.75,2440,1,98117
407500,3,2.5,1930,2,98059
353500,2,1,800,1,98125
524000,3,2.25,2430,1,98059
264950,4,2.5,1990,2,98010
547500,3,2.5,2550,2,98011
264500,3,2.25,1370,2,98038
507500,3,2,2020,1,98008
560000,3,3.5,1560,2,98116
995000,5,4,5610,2,98072
835000,6,2,3560,2.5,98122
440000,3,1.5,2120,1,98108
1015000,3,2.5,2920,1,98199
300000,2,1,1340,1,98178
125000,3,1,1230,1.5,98117
986000,4,3.5,2840,2,98118
315000,4,2.5,2080,1,98178
320000,4,2.5,2070,2,98031
972000,4,3.25,4010,2,98059
760000,3,2.5,2190,1,98040
265000,4,3,1730,2,98168
355000,2,1,1250,1,98126
300000,3,1,1300,1,98106
474950,5,2.5,2080,1,98034
470000,4,2,2180,2,98014
437500,3,1,1630,1,98033
520000,2,1.5,1840,1,98117
237600,2,1,1370,1,98198
162950,2,1,950,1,98198
457000,3,1.75,1690,1,98024
635000,3,2.5,1780,1,98006
735000,4,3,2840,1.5,98118
910000,2,2.5,2000,2,98034
346500,3,3.25,1570,2,98126
655000,4,2.5,2370,1,98074
425000,3,1.75,1610,1,98024
137000,3,1,1300,1,98002
557500,3,2.5,2620,2,98011
415000,4,2.25,3060,2,98010
830000,5,2.25,2780,2,98007
949000,4,3,4270,2,98077
420000,3,1,1310,1,98052
353000,2,1,1100,1,98125
560000,3,1.75,1480,1.5,98019
445700,3,2.5,1270,3,98107
226000,4,1,1270,1.5,98118
358000,3,1,890,1,98056
501000,3,1.75,1480,1,98006
609000,4,2.5,3240,1,98155
734950,4,3.25,4280,2,98092
725000,5,2.5,3210,1,98007
350500,3,2.25,1870,1,98072
610000,5,2.5,3990,1,98112
605125,2,1,1160,1,98115
1388000,4,2.25,2940,2,98004
550000,3,2.25,1850,2,98053
335000,2,1.75,1060,2,98136
397000,3,2,1100,1,98034
240000,3,2,1190,1,98010
240000,3,2,1030,1,98003
262500,2,1.5,1140,1,98011
440000,3,1.5,2260,1,98103
160000,3,1,1140,1.5,98014
427000,4,1,1860,1.5,98112
920000,4,3.5,4080,2,98053
2300000,4,2.5,3280,2,98119
480000,4,2.5,2870,2,98077
615000,4,1.75,2300,1,98052
736500,3,2,2230,1.5,98199
542500,3,2.5,1920,2.5,98116
191000,2,1,700,1,98056
730000,4,2.5,2740,2,98074
1225000,5,2.25,3440,2,98122
129000,1,1,650,1,98042
284000,3,1.5,1500,1,98058
645000,3,2.5,2490,2,98074
218000,3,1.5,1330,1,98023
675000,4,3.5,3190,2,98034
575000,3,2.5,1590,2,98115
225000,2,1,830,1,98133
626000,3,2.25,1810,2,98033
499950,4,2.5,2910,2,98168
405000,4,1.75,2180,1,98155
152500,3,1,1090,1,98092
325000,4,2.5,2160,2,98031
475300,3,1,2110,1,98033
485000,3,1.75,2180,1,98126
720000,3,2.5,2100,2,98122
465000,3,1.75,1410,1,98133
489000,3,1.5,1020,1,98115
3100000,5,5.25,5090,2,98004
288000,3,2.25,2090,1,98031
225000,3,1.75,1350,1,98022
499000,3,1.75,2650,1,98146
632000,5,3,3520,2,98027
580000,3,2.5,2040,2,98052
730000,4,1.5,2340,2,98122
325000,4,2.25,1770,2,98031
421000,3,1.75,1100,1,98056
316000,3,2.5,1490,2,98059
415000,2,1,1460,1,98117
401000,3,2.25,1350,2,98053
229950,3,0.75,1030,1,98032
539950,3,1.75,1820,1,98008
335000,3,2,1170,1,98106
339000,3,2.5,1450,2,98065
414950,4,1.75,2200,1,98133
650000,4,2,1610,1,98004
445000,3,2.5,2690,2,98014
295000,3,2.25,1850,2,98023
975000,4,2.25,2250,2,98119
296500,3,1.5,1580,1,98055
440000,4,2.75,2030,1,98077
420000,5,1.5,1890,1,98034
302000,3,2.5,2140,2,98092
350000,4,1.75,1770,1,98058
667000,3,1.75,3320,1.5,98022
645000,3,2,1640,1,98103
430000,4,2.75,1820,1,98056
413000,4,1,1410,1,98126
420000,3,1,1240,1,98033
495000,3,2.25,1780,1,98052
2187730,4,4.5,4240,2,98039
965000,4,2.5,3570,2,98075
500000,4,2.5,1900,1,98133
636100,3,1,1010,1.5,98119
720000,4,2.5,2870,2,98029
298000,3,1.75,1620,1,98003
409000,2,1.75,1480,1,98117
370000,4,2.5,2650,2,98042
230000,5,1,1410,1,98023
290000,3,2,1360,1,98155
420000,4,2.25,2930,1,98023
917000,4,2.5,3500,2,98027
957000,5,3.25,3160,2,98199
482000,3,2.25,1710,2,98074
488000,3,1.75,2180,2,98045
760369,5,2.5,2870,2,98006
170000,2,1,1500,1,98168
625000,3,2.5,2120,1,98006
357000,3,1.5,1590,1,98034
583000,3,2.25,1830,1,98074
173250,3,2,1210,1,98168
414050,4,2,1590,1.5,98133
400000,3,1.75,1050,1.5,98116
537000,3,2,1550,1.5,98074
465000,4,2.25,2070,2,98034
425000,3,2.25,1740,1,98056
445000,4,2,1700,1,98052
179950,2,1,1200,1,98023
275000,3,2.5,1710,2,98003
190000,4,2.5,1840,2,98001
385000,3,1.75,1900,1,98118
303000,4,1,2300,1,98024
165000,3,1,970,1,98058
600000,2,2,1270,1,98107
710000,3,2.25,3130,2,98027
875000,5,3.25,4230,2,98074
269950,3,2.5,1480,2,98010
838000,4,2.5,3310,2,98052
670500,4,2,1590,1,98102
420000,4,1.5,1690,1,98155
370000,3,1.5,1690,1,98030
360000,3,1.75,1500,1,98133
562500,4,2.5,2320,2,98034
360500,3,2.5,3300,1,98198
389999,3,2.25,1445,2,98027
450000,4,3,1890,1,98027
247500,4,2,1760,1,98003
208000,3,1,1050,1,98146
455000,3,2.5,1980,2,98034
379400,4,1.75,2120,1,98177
190000,3,1.5,760,1,98065
326188,3,1,1300,1,98053
168000,2,2.5,1160,2,98106
314000,4,2.5,2340,2,98038
630000,4,2.75,2710,2,98027
550000,3,1.75,1440,1,98008
530000,4,2.25,1980,2,98074
637500,3,1.75,1680,1,98033
400000,3,2.5,1390,2,98126
700000,5,2.75,3100,2,98125
272000,3,2.5,1680,2,98022
600000,4,2.5,2710,2,98065
450600,2,1,840,1.5,98136
550000,3,2.25,2090,2,98136
225000,3,1,1120,1,98022
132825,3,1.5,1210,1,98042
219950,3,1.5,1210,1,98042
580000,5,2,1940,1,98115
568000,3,1.75,1930,1,98053
406000,3,1.75,1270,1,98028
469000,3,1.75,1680,1.5,98117
415000,3,2.5,2090,2,98056
390000,3,1.5,1000,1,98006
251000,3,1.75,1350,1,98003
750000,3,2.5,3280,2,98126
845000,4,2.5,2390,2,98122
350000,3,1.5,1860,1,98059
322000,3,1,1380,1,98133
664500,4,2.25,3070,2,98011
988000,3,1.75,2190,1.5,98109
625000,2,1.75,1990,1,98103
675000,2,1,930,1,98006
503000,3,1.75,2070,1,98027
431000,4,2.25,2170,1,98166
250000,3,1.75,1910,1,98031
268500,4,2.5,2100,2,98031
1070000,6,3.25,3560,2,98177
295000,4,2.5,2290,2,98058
780000,3,2.25,2130,1,98040
354000,3,2.5,2160,2,98031
305000,2,1,860,1,98133
733000,5,2.75,2880,2,98052
640000,4,2.75,2100,1,98004
840000,4,2.5,2360,1,98040
1475000,5,3.25,3680,1.5,98105
525000,3,1,1560,1,98177
625000,4,2.75,1680,1,98052
350000,3,2,1380,3,98122
650000,4,2.75,2610,3,98103
435000,2,1,870,1,98126
660000,3,1,1210,1,98006
350000,3,1,1150,1,98053
435000,3,2.5,3110,1,98106
375900,6,1.5,2550,1,98023
272000,3,3,2430,1,98003
233000,3,1.75,1460,1,98023
500000,4,1.5,1330,1.5,98116
540000,4,1.75,2040,1,98155
712000,3,2.5,2375,2,98052
425000,4,2.5,2480,2,98059
242000,3,1.75,1580,1,98168
515000,5,3.25,2740,1,98011
415000,4,1.75,1920,2,98056
375000,3,2.75,2200,1,98003
182500,3,1,910,1,98001
310000,3,1.5,1860,1,98198
360000,3,1.75,1510,1,98136
889000,4,3.5,3920,2,98053
450500,2,1,1330,1,98117
342000,4,2.25,1964,2,98030
413000,3,2,1520,1,98177
960000,5,4,3720,2,98075
180000,2,1,770,1,98155
770000,4,2.5,3210,2,98074
224400,3,1.75,1070,1,98010
280000,3,1.5,1430,1,98188
500000,3,2.5,1670,2,98027
153000,2,1,710,1,98166
385000,3,2.25,1920,1,98133
325000,2,1,750,1,98177
315000,4,3,2210,2,98002
294999,4,2.5,1660,2,98030
175000,3,1.75,1910,1.5,98001
299000,3,1.75,1910,1.5,98001
146000,2,1,780,1,98168
290000,3,2.25,1650,1,98133
1776000,3,3.25,3230,2,98199
367500,2,1,810,1,98118
535000,4,2.5,2750,2,98019
334999,3,2.5,1650,2,98014
655000,3,1.75,1960,1,98199
1298000,4,3.5,2790,1.5,98040
480000,4,2.25,2230,1,98011
465000,3,1.5,1280,1,98126
297950,3,2,1240,1,98058
590000,3,2,1860,1.5,98122
805000,4,2.75,2410,1,98107
204250,3,2.25,1960,1,98023
500000,3,2.25,1710,2,98029
490000,4,2.5,3480,1,98042
2500000,4,3.75,3480,1,98004
750000,3,2.5,2960,2,98070
405000,4,2.5,2670,2,98155
209995,2,1,700,1,98056
680000,4,2.5,2830,2,98075
355000,3,1.75,1120,1,98125
280000,2,1,1310,1,98168
385000,3,2.25,1710,1,98028
505000,4,2.75,2200,1,98006
429900,4,3.25,3310,2,98003
560000,4,2.5,2280,2,98034
231000,3,2,1640,1,98042
135000,2,1,750,1,98106
800000,4,3,3520,1,98107
420000,3,2.5,2720,2,98059
360000,3,1,1660,1,98034
642000,4,2.5,2560,2,98029
379950,3,2,1080,1,98052
745000,3,1.75,2050,1.5,98005
630000,4,2,2670,1.5,98144
250000,3,2.5,1730,2,98031
275000,3,1,990,1,98072
435000,6,3,3560,1,98118
175000,2,1,700,1,98146
560000,4,1.75,1880,1.5,98107
325000,4,2.25,1870,1,98034
1185001,3,2.75,2500,2,98112
399950,3,2.5,2570,2,98031
752000,4,2.5,2940,2,98059
1200000,4,3.5,3930,2,98072
400000,4,1.5,2150,1,98028
240000,3,2,1330,1,98108
640000,5,2.5,3220,2,98075
564450,3,2.5,2710,2,98056
300000,3,1.5,1630,1,98027
286000,3,2.5,1680,2,98042
531800,3,2.5,1930,2,98053
502000,4,2.25,2140,1,98034
993500,4,2.25,4070,2,98040
450000,3,1,1350,1,98006
997950,4,3.5,4270,2,98024
526000,3,1,1320,1.5,98126
335000,3,1.75,2100,1,98166
187250,2,1,710,1,98168
735000,3,2.25,2350,1,98115
425000,3,1,1180,1,98125
110000,3,1,1250,1,98038
305000,3,2,1490,1,98059
212000,3,1,1000,1,98055
1380000,5,4.25,4050,1,98040
298950,5,2.25,2300,1,98030
525000,3,1.75,1330,1,98033
707000,4,3.25,3200,2,98075
695000,3,2.75,2590,2,98006
796500,3,2.75,2590,2,98006
420000,4,2.5,2030,1,98034
625000,5,2.5,2700,1,98005
620000,3,1.75,1670,1,98005
1450000,5,2.75,3090,1,98039
549950,5,2.5,2650,2,98077
275000,4,2,1440,1,98056
705000,3,2.5,2820,1,98177
197000,3,1.75,1690,1,98001
265000,3,1.75,1420,1,98031
297000,4,1.75,1790,1,98166
207500,3,1.75,1320,1,98042
410000,3,2.5,1509,3,98133
268000,3,2,1610,1,98031
330000,4,1.75,1550,1,98022
417500,3,1,1160,1,98177
760000,4,2.25,2500,2,98006
499000,3,2.5,1540,3,98119
620000,4,2.5,1910,2,98027
315000,3,2.5,2340,2,98030
624950,3,2.5,2060,2,98033
525000,3,2.25,1960,1,98027
300000,2,1.5,1150,2,98034
299900,4,2.75,2330,1,98023
299000,3,2.5,2210,1,98030
1880000,4,2.75,3260,1,98039
265000,4,1.75,1900,1,98002
280000,2,1.75,1610,1.5,98065
124740,3,1,1340,1,98042
1085000,3,2.75,3170,1,98033
1970000,8,3.5,4440,2,98112
219000,4,1,1370,1.5,98168
569950,5,1,1420,1.5,98116
212500,2,2,1030,1,98168
680000,3,2.25,1820,1,98005
1457000,4,1.5,2650,2,98112
300000,3,1,910,1,98034
629950,3,2.5,1680,2,98119
349900,2,1.75,1550,1,98045
690000,4,2.5,2780,2,98075
1454000,5,4,4070,2,98033
1288000,3,2.5,3240,2,98040
696000,4,3.5,3650,2,98045
650000,3,2.25,2180,2,98053
640000,3,3.5,2480,2,98074
499950,5,2.5,3180,1,98038
490000,4,2.5,3630,2,98042
685000,5,2.5,3160,2,98027
387500,4,1,1370,2,98146
401750,2,1.5,1070,2,98116
254950,4,2,2180,1,98038
500000,4,2.25,2420,2,98027
856500,4,2.5,3290,2,98052
552000,3,1,1430,1,98115
506500,4,2.5,1890,1,98034
500000,3,2.25,1760,2,98029
280000,4,2.75,2230,1,98168
308000,3,1.75,1630,1,98045
613500,3,2.5,2350,2,98029
255000,3,1.75,1550,1,98010
545000,3,2.5,3550,2,98014
620000,4,2.5,2720,1,98075
450000,3,1.75,1740,1.5,98126
279000,4,1.75,1840,1,98031
625000,3,2.5,2010,2,98027
274950,3,1.75,1670,1,98042
423000,3,1.75,1820,1,98126
350000,2,1,720,1,98028
305000,4,1.75,2370,1,98001
368000,3,1.75,2120,1,98198
232000,3,1.75,1290,1,98023
250000,4,3,1800,2,98108
220000,3,1.75,1230,1,98058
435000,3,2,1380,1,98107
350000,2,1,740,1,98126
206325,5,2.5,1720,1.5,98058
339000,5,2.5,1720,1.5,98058
399000,4,2.5,2100,1,98059
529000,2,1,1210,1,98199
640000,4,2.5,2210,2,98075
735000,4,2.5,2470,3,98117
378000,5,2.5,2760,1,98125
775000,3,2,2540,1.5,98144
2250000,3,4.25,5150,2.5,98112
1350000,4,4.5,3420,3,98103
380000,4,2.5,2270,1,98034
624900,4,2.5,2270,1,98034
379770,3,2.5,1470,2,98029
340000,3,1.75,1280,1,98077
515500,4,2.75,2830,2,98059
600000,4,2.25,1970,1.5,98115
400000,1,1,1390,1,98019
364000,4,1,1020,1.5,98155
440000,4,2.5,2250,2,98059
285000,2,1,800,1,98125
669000,3,1,1560,1.5,98112
475000,4,2,2100,1,98125
747000,2,1,990,1,98103
317000,3,1.5,1060,1,98126
390000,2,1,1270,1,98125
1070000,4,2.5,2740,2,98107
1205000,4,2.75,2470,1,98107
580000,3,1.75,1970,1,98117
518000,4,2.5,2070,1,98006
147500,3,1.75,1010,1,98042
555000,4,2.25,2220,1,98006
427500,2,2,1090,3,98109
1735000,3,2.5,4310,1.5,98177
265950,3,2.5,1490,2,98042
247500,2,1,700,1,98133
244000,4,1,1450,1,98146
578550,3,2.5,2120,2,98029
451000,4,2.5,1670,2,98029
489000,2,1.75,1810,2,98053
190000,2,1,710,1,98014
475000,3,3,2540,1,98072
485000,3,2,1420,1.5,98103
530000,3,2.75,2440,2,98027
379000,4,2.5,2570,2,98030
1629000,5,2.5,3090,2,98004
739000,3,1.75,2050,1.5,98112
189950,3,1,920,1,98042
637500,4,3,2320,2,98029
2225000,3,3,3450,1,98177
209950,3,1,1660,1,98023
460000,3,1,1130,1,98125
543500,4,2.5,2550,2,98065
376000,4,2.75,2420,2,98038
430000,3,2.25,1470,2,98029
515000,4,2.5,2030,1,98166
580000,7,2.75,2310,1.5,98117
600000,5,3.5,3370,2,98027
476800,3,1.75,1900,1.5,98052
815000,3,1.5,1940,2,98105
455600,3,2.5,2420,2,98065
270000,3,1,1010,1,98059
1200000,5,4,2710,3,98119
525000,2,1.5,1340,1.5,98119
242000,3,1.75,1310,1,98198
715000,4,2.5,2650,1,98029
475000,3,2.75,1890,2,98065
370000,4,3,2580,2,98058
788600,4,2.75,3500,2,98053
160000,2,1,1040,1,98032
800000,5,1.75,1930,2,98014
520000,4,3,2190,2,98029
725000,3,1.75,1530,2,98136
335000,4,1,1480,1.5,98118
919000,4,2.5,3620,1,98075
425000,3,2.75,3370,2,98092
420000,5,2.5,2100,1,98155
905000,4,3,3370,2,98072
435000,2,1,2240,1,98118
438000,3,2.5,1650,2,98053
725000,4,2.75,2630,2,98052
840000,4,1.75,2330,2,98105
425500,3,2.5,1970,2,98052
853505,3,2.5,2820,1,98034
398000,2,1,590,1.5,98010
418500,3,2.5,2060,2,98065
826000,3,1.5,1890,1.5,98109
742000,4,2.5,2810,2,98075
180000,4,1,1470,1.5,98055
286000,4,1.75,2190,2,98023
421200,3,2.5,1440,2,98053
390000,3,3,2480,1,98038
739000,4,2.5,2780,2,98006
499900,4,3,2180,2,98027
670000,3,2.25,3340,1,98155
842500,3,2.25,2560,1.5,98112
492500,2,2.25,1600,2,98070
836500,3,2.5,2230,3,98118
334000,2,1,900,2,98199
179900,3,1,1010,1,98042
563000,3,2,1580,1,98103
310000,3,2.5,1890,2,98038
335000,4,2.25,2160,1,98133
499950,4,2.25,2160,1,98133
658500,2,1,1410,1.5,98103
297000,2,1.5,1430,3,98125
725000,6,1.75,2380,2,98105
780000,3,2.25,2206,1,98074
252500,3,1,1030,1,98125
330000,3,2.5,1070,2,98102
525000,3,2.5,2320,1,98011
365000,2,1.75,1270,1,98074
500000,4,3,2570,2,98116
179950,3,1,920,1,98042
440000,3,2,1790,1,98045
145000,1,0.75,480,1,98146
331000,4,3,2483,2,98030
780000,3,2.25,2140,2,98103
855000,3,1.75,1900,1,98103
225000,3,2.25,1650,1,98003
199000,3,1,1510,1,98003
550000,3,1.75,2910,1.5,98075
1425000,4,4.25,4960,2.5,98109
805000,3,2,2710,1.5,98115
261000,3,1.5,1810,1,98042
347000,3,1,940,1,98052
390000,3,2.25,1600,1,98034
436000,4,2.5,2640,2,98011
1802750,5,3.25,3890,1,98004
557000,3,2.5,1630,3,98107
135000,3,1,830,1,98032
425000,3,2.5,1800,2,98019
648752,3,2.25,2060,1,98040
1388000,4,3,4040,1,98004
630100,4,2.75,1910,1,98033
739000,4,2.5,2800,2,98014
269000,3,1.5,1320,2,98133
250000,3,1,1220,1,98056
475000,5,2.75,3100,2,98065
290000,1,1,550,1,98117
219000,3,1,1080,1.5,98002
416000,2,1,880,1,98117
179000,2,1,720,1,98188
302000,4,2.75,2030,1,98003
565000,4,2,2040,2,98033
281700,3,1,1570,1,98031
480000,2,1,1500,1,98103
775000,4,2.5,3180,2,98027
375000,3,1.75,1260,1,98155
345000,3,1.5,1390,2,98045
300000,3,3,2850,1,98055
364950,4,2.5,2070,2,98058
410000,3,3.25,2650,1,98056
231000,3,1.75,1220,1,98023
445000,3,2,1630,1,98056
530000,2,2.5,1785,2,98004
353500,3,2.5,1260,2,98144
209950,3,1.5,1380,1,98003
650000,3,1.75,2330,1,98118
325000,2,1,840,1,98126
257000,3,2.25,1730,1,98030
337000,4,2.5,2230,2,98042
541000,3,2.5,1790,2,98029
577500,3,2.5,2280,2,98074
560000,3,2.5,2430,1,98136
979700,5,3,3730,1.5,98102
750000,5,3,2230,1,98008
407500,2,1,770,1,98102
530000,4,1.75,1814,1,98115
235000,4,1.75,1920,1,98002
715000,4,2.5,1860,1.5,98117
795000,5,3,2750,1,98008
465000,4,2.5,1930,1,98023
287600,3,2.5,1950,2,98001
630000,6,3,2470,2,98007
445000,3,2.25,1630,1,98011
490000,4,2.25,2110,1,98072
565000,3,1.75,1490,1,98136
330000,3,2.5,1740,2,98106
463000,4,2.75,1900,1,98178
1870000,5,4,4510,2,98040
219500,3,1,1090,1.5,98002
622200,3,1.75,1720,1,98125
474800,2,3.25,1400,3,98103
465000,4,2.5,2090,1,98133
389950,3,1.75,1580,1,98177
650000,4,2.5,2620,2,98052
395000,3,2,1500,1,98144
304500,4,2.5,2030,2,98031
307000,3,1,1020,1,98155
485000,3,2.5,1540,1,98038
1562000,5,3,3910,1,98004
650500,5,4.25,3920,2,98006
960000,4,2.5,3180,2,98040
710000,3,2.5,2330,2,98006
540000,3,2.5,2600,1.5,98146
601000,4,1.75,1950,1,98115
463828,5,1.75,3250,1,98055
293000,4,1,1130,1.5,98166
597500,3,2.5,2620,2,98053
240000,2,1,1120,1,98045
284000,3,1.75,1800,1,98014
440000,4,1.75,2180,1,98028
340000,3,1.75,1960,1,98106
363000,3,1.75,1960,1,98106
270000,2,1,1150,1,98144
365000,4,2.5,2800,2,98042
428000,3,2,1310,1,98103
600000,3,1.75,2340,1,98053
405000,3,2.5,1430,1,98033
339900,4,2.5,2340,1,98003
275000,3,1,1290,1,98166
361600,2,1,760,1,98115
325000,6,2,2780,2.5,98030
1050000,3,2,2090,1.5,98112
959750,4,3,3060,1,98008
210000,3,1,1110,1,98146
258000,3,2,1790,1.5,98001
468000,3,1.5,1830,1,98056
710000,4,3.5,2850,2,98115
268000,3,1,1420,1,98146
115000,2,1,790,1,98146
500000,3,2.5,2300,2,98034
431000,3,2.5,2440,1,98022
241500,3,2,1310,1,98030
300000,3,1,1380,1,98031
982000,4,2.5,2790,2,98006
248500,3,2.5,1360,2,98003
665000,4,2.5,2510,2,98075
1215000,3,3,4560,2,98034
380000,2,1,780,1,98126
220000,3,2,1410,1,98178
631500,4,2,2530,1.5,98116
386100,3,2,1270,1,98034
1050000,4,4.5,3180,2,98199
650000,2,1.75,1450,1.5,98105
545000,4,1.75,2040,1,98038
870000,4,2.5,2650,2,98006
380000,3,1.75,1240,1,98133
265000,2,1,820,1,98055
645500,2,1,1890,1.5,98117
570000,3,2,1270,2,98117
1200000,4,2.5,3350,1,98006
605000,2,1,1550,1.5,98112
199500,3,1,920,1,98001
445000,2,1,950,1,98144
495000,4,1.75,2040,1,98144
594000,4,1.75,1870,2,98115
465000,3,1.75,1720,1,98199
160000,2,1,1020,1,98022
340000,4,2.5,2690,2,98092
870000,4,2,3090,1,98052
249000,3,1.5,1070,1,98106
500000,4,2.25,2050,2,98033
220000,3,1.5,1660,2,98001
368500,5,1.75,2810,1,98055
439950,4,2.25,2460,1,98042
179900,3,1.75,1230,1,98001
490000,4,2.5,2360,2,98011
425000,4,1.75,1730,1,98004
533300,4,2.5,2770,2,98045
447500,4,2,1770,2,98118
768000,5,2.75,3030,2,98007
285000,3,1.75,2380,1.5,98178
336900,3,1.75,1780,1,98019
415000,4,1.5,1540,2,98034
500000,3,2.25,1580,2,98029
337000,4,2.5,3200,2,98042
419950,4,2.5,2220,2,98059
290000,4,2.75,2240,2,98133
349950,2,1.75,1640,1,98118
330000,3,1.5,1170,1,98007
965000,4,2.25,3160,1,98072
515000,3,2.5,2100,2,98052
665000,4,2.5,2600,2,98059
265000,3,1.75,1630,1.5,98198
545400,3,2,2850,1,98023
350000,4,3,2560,2,98092
260000,2,1.5,980,2,98133
2510000,3,3.25,5480,2,98166
355000,3,2,2160,1.5,98003
879000,3,3,3030,1.5,98119
833000,4,3.5,3560,2,98052
261590,2,1,760,1,98178
512500,3,3,2260,2,98122
600000,2,1.75,1560,1,98199
417500,5,3,2270,1,98125
970000,5,3,3480,2,98040
316000,3,2.25,1900,2,98038
397500,4,3,2350,1,98031
1350000,3,2.5,2390,1,98199
840000,4,2.5,3730,2,98075
270000,2,1,1780,1,98001
312900,4,2.5,1630,2,98038
325000,2,1,1130,1.5,98155
680000,3,1.75,2140,1,98199
763000,4,2.5,3220,2,98075
375000,1,1,800,1.5,98038
475000,3,2.5,1800,2,98118
219000,2,2.5,809,2,98136
415000,3,2.25,1820,1,98074
90000,2,1,580,1,98178
220000,2,1,580,1,98178
616000,3,2,2900,1,98116
269500,2,1,1140,1,98022
395350,2,1,1060,1,98117
770000,4,3,2320,1,98040
840000,4,2.5,3450,2,98072
428950,2,1,1760,1,98126
800000,4,3.75,3370,2,98052
401000,4,1,1940,1.5,98177
303697,4,2,2520,1,98125
355000,3,1,1360,1,98125
350000,2,1,800,1,98117
754999,4,2.5,3010,2,98075
982218,3,1.75,2340,2,98102
406500,3,2,1780,1,98059
1650000,4,3.25,4200,2,98024
565000,2,1.75,1720,1,98103
160000,2,1,830,1,98118
220000,3,1,1090,1,98146
1284000,5,4.25,5040,2,98059
970000,5,2.75,3500,2,98126
